song.id,title,duration,latitude,longitude,location,loudness,release.name,tempo,terms,year
SOXFAJU12A8C131CEC,Light,78.96771,37.15735675,-63.93335787,"Santa Monica, CA",-21.997,Starchild,59.253,disco,1984
SOKUGPJ12A58A7FD8D,Never Wanted to Dance (Live In London),222.14485,40.71455,-74.00712,"New York, NY",-4.487,Never Wanted to Dance (Live In London),182.98,rap metal,0
SOOSGYY12A8135690B,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),87.06567,37.15735675,-63.93335787,"Albany, GA",-16.077,Pure Genius: The Complete Atlantic Recordings 1952-1960,97.302,blues,0
SONNOZT12A6D4FC2EE,Pega Joso,201.03791,-23.56287,-46.65466,"Sao Paulo, Brazil",-19.87,Jazz From A To B,128.664,latin jazz,0
SOESZEO12AB017F908,Pieni Maailma,200.59383,51.26143,-1.09712,Basingstoke,-6.572,Pieni Maailma,113.063,pop folk,1998
SOAQHHC12A8C139869,Cleansing,216.05832,33.98163,-117.37388,"Riverside, CA",-4.773,Clear,157.001,post-grunge,0
SOJUNOI12A8C137A33,Somewhere Else,232.80281,45.4215,-75.69189,"Ottawa, ON, Canada",-7.716,The North Side Benches,98.623,singer-songwriter,0
SOXMPXX12AB01891E3,Os Dois IrreversAveis,254.82404,37.15735675,-63.93335787,Not available,-7.632,IrreversAveis,104.02,rock,0
SOYXZAY12A8C1406D1,More to This,233.42975,37.15735675,-63.93335787,"Minneapolis, MN",-6.209,Synthesizer,220.031,freestyle,2007
SOQMMMQ12AB0181202,Ragtime Sound,138.29179,40.65507,-73.94888,"Brooklyn, NY",-8.882,Bobby's Girl - The Complete Seville Recordings,103.189,doo-wop,0
SOXGJST12A8C1406F6,This Year (ReMastered),225.67138,41.88415,-87.63241,"Chicago, IL",-15.314,Future Shock,94.672,chicago soul,2006
SOOHVCV12AB0181E5D,The Awakening (Clean),214.02077,40.85251,-73.13585,"Long Island, NY",-10.69,Look At  You Now,115.949,hip hop,0
SORZRPC12A8C13A1B1,Besame Mucho,245.44608,37.15735675,-63.93335787,Not available,-9.472,20 Melodies pour rever_ Volume 3,117.993,chill-out,0
SOFCZKJ12A6D4F5BF0,What's In You?,227.60444,56.85147,-101.04893,"Lynn Lake, Manitoba, Canada",-12.172,Hang On To Your Resistance (The Early Years),137.149,heartland rock,0
SOZCYVH12A8C13EB54,It Came Upon The Midnight Clear,173.66159,37.15735675,-63.93335787,Not available,-10.786,FANtastic Christmas,145.16,southern gospel,1994
SOBKIMB12A8C136DE9,X-Static,253.49179,37.15735675,-63.93335787,"Seattle, WA",-7.986,Foo Fighters,101.544,grunge,1995
SOSGXII12A67020363,Vertigo,451.44771,37.15735675,-63.93335787,"Dublin, Ireland",-4.833,Sometimes You Can't Make It On Your Own,130.013,dance rock,2004
SOSBROL12AB0183CD0,Country Rose,138.84036,33.74831,-84.39111,"Atlanta, GA",-17.772,You Win  Again,103.053,country rock,0
SOSYNKD12A6D4F6655,Skopska situacija,317.54404,51.05563,3.72856,Gent,-10.575,Safizam,82.634,hardcore hip hop,0
SOMHQKT12A6D4FAE5D,Hard To Laugh,159.60771,43.64856,-79.38533,"Toronto, Ontario, Canada",-9.224,Love Junk,125.1,power pop,1988
SOQIJPO12A8C13E369,Deep Voices,164.98893,37.15735675,-63.93335787,Not available,-24.773,Bardo,21.438,meditation,0
SOBVXQL12A6D4F7FC0,New Friend Request (Amended Version),254.51057,37.15735675,-63.93335787,"Geneva, NY",-4.952,As Cruel As School Children,91.97,hip hop,2006
SOUGKGL12A58A7BA58,Why,100.8322,37.15735675,-63.93335787,Not available,-3.8,DiscografAa Completa 1994-2000,146.454,thrash core,0
SOBUAFP12A6D4F9934,Smoke,44.19873,37.15735675,-63.93335787,Not available,-17.472,Gift Grub 7,79.05,irish,0
SONSWDF12A8C133D57,Bus Monkeys,267.33669,37.15735675,-63.93335787,Not available,-5.967,Breakfast With Jape Squad,89.696,melbourne,0
SOLPZLH12A6D4F9D12,Gotta Man,149.99465,37.15735675,-63.93335787,Not available,-9.035,The Good_ The Bad_ The Ugly,110.768,hard trance,2004
SOANUHW12A8C137587,Time You'll Never Get Back,354.06322,37.15735675,-63.93335787,Not available,-11.96,A Few Things To Hear Before We All Blow Up,105.982,neofolk,2003
SOMORCS12A58A7E211,Soulcrusher (Amended Album Version),213.55057,37.15735675,-63.93335787,Not available,-5.15,Soulcrusher,135.958,post-grunge,0
SODXJGJ12A6D4F9E5D,T.V. Eye (Take 3),328.9073,42.32807,-83.7336,"Ann Arbor, MI",-6.862,1970: The Complete Fun House Sessions,132.595,experimental rock,1999
SOIHKKW12AB0186CB7,A Machine and a Memory Keeps You Alive,252.86485,37.15735675,-63.93335787,Not available,-15.644,Early Works for Me If It Works for You II,93.32,glitch,0
SOSWXBF12A58A78B99,Some People They Never Believe (LP Version),203.83302,37.15735675,-63.93335787,Not available,-13.341,Count The Cost,126.555,ccm,0
SOFMNYQ12AC468D899,Why Can't We Really Be Free,185.20771,37.15735675,-63.93335787,Not available,-15.605,The Harvey Averne Dozen,89.848,boogaloo,0
SOKAMAI12AB01852F5,Members Only,223.50322,37.15735675,-63.93335787,Not available,-7.64,Reggae Max,165.271,lovers rock,0
SOQVCQK12A6D4FD32F,King Kong,225.20118,35.67048,139.74092,Tokyo,-3.198,Welcome To Tokyo,142.946,europop,2006
SOLOJYI12A8C13C49E,Savu hA$?lvenee,192.26077,37.15735675,-63.93335787,Not available,-8.228,Operaatio Jalokivimeri,155.049,humppa,1998
SODZIBG12A8C13F4F3,Chasing Cars,268.95628,37.15735675,-63.93335787,"Dundee, Scotland",-6.621,Shut Your Eyes,106.002,indie rock,2006
SOZYFSB12A8C1393CF,All I Ask Of You,253.04771,31.1689,-100.07715,Texas,-8.274,Somewhere,66.595,folk-pop,0
SOTSXZM12A8AE47061,Tigerauge Rock,180.79302,37.15735675,-63.93335787,Not available,-11.19,Millennium-Tanzparty,92.277,beat,0
SOYGEQE12AF729A51E,Tired,323.7873,39.55792,-7.84481,Portugal,-6.994,The Butterfly Effect,122,sympho black metal,1999
SOEBDOO12AB01868CA,Autumn In New York,200.28036,37.15735675,-63.93335787,"Los Angeles, CA",-29.692,It's About Time!,110.167,jazz funk,0
SOMIPLK12AB017C7B2,Grottans Barn,276.45342,37.15735675,-63.93335787,Not available,-6.51,NattfAPdd,150.012,heavy metal,2004
SOSDYXX12AB017AD6B,King Of Rock,446.32771,37.15735675,-63.93335787,Not available,-5.19,King Of Rock,98,hip hop,1985
SOBWLUO12A58A7DF7E,It's Not Whatcha Got (Fondling Club Mix),288.20853,53.93063,-1.20788,UK - England - Yorkshire,-8.341,Rhythm Formula: Volume Three - Discovery,127.882,italian disco,0
SOHRKRG12A6310F103,Where Is My Mind (XFM Live Version),223.92118,37.15735675,-63.93335787,"London, England",-6.465,Covers,84.956,british pop,2003
SOICNXT12A8BEE958B,Resurrection Man,242.28526,51.50632,-0.12714,"London, England",-10.481,Bigger Than America,152.02,new romantic,1996
SOVCWYN12AB0181888,Lift (Joi Blarneyformasian),295.94077,37.15735675,-63.93335787,Not available,-8.637,Lift,120.954,hardstyle,0
SOGMESY12A67020F25,This Lullaby,82.85995,37.15735675,-63.93335787,Not available,-19.368,Lullabies To Paralyze,159.212,stoner metal,2005
SOKSIRH12AB017FDCB,Indianola,274.46812,37.15735675,-63.93335787,Not available,-10.164,Indianola,116.829,tech house,0
SOKLWWG12AB018A824,Paperman_ Fly In The Sky - Original,165.51138,37.15735675,-63.93335787,"Essex, England",-11.854,Chris Farlowe Selected Hits,177.598,blue-eyed soul,0
SOAZSIZ12AB018AF81,Your Silence,170.84036,42.33168,-83.04792,"Detroit, MI",-2.323,A Match & Some Gasoline,145.18,ska punk,2003
SOVFVSB12A8C1384CC,El Termometro,170.23955,37.15735675,-63.93335787,Not available,-9.89,Charanga After Hours,91.488,charanga,0
SONWYRE12AB0181366,Since I Met You Baby,295.1571,29.95369,-90.07771,"New Orleans, LA",-11.777,Let Life Flow,85.006,swamp blues,0
SOJUORK12A8C143BE5,Looking At You (Cody High School),413.33506,42.25147,-83.18186,"Lincoln Park, MI",-11.74,Purity Accuracy,165.294,garage rock,0
SOUSNTL12A6D4F7CE9,Matarlatanta,343.40526,37.15735675,-63.93335787,Not available,-12.354,Majurugenta,78.666,marrabenta,1993
SOSAIYU12AB01859D8,Dirty tarraxa 2 (feat. Neuza),188.49914,37.15735675,-63.93335787,FRANCE,-5.477,Ladies Night,85.94,zouk,0
SOHQLJI12A6D4F76F7,The Ava Song,257.20118,54.48303,-3.53444,"Egremont, Cumbria, England",-7.884,Man,101.663,singer-songwriter,2001
SODRLXB12AB017B14B,Comme Si C'A(c)tait Doux,107.28444,46.71067,1.71819,FR,-15.404,InA(c)dits 68-97,79.042,chanson,0
SOBZOHA12A8C135417,S.O.S.la Fine (Reprise 2,228.49261,37.15735675,-63.93335787,"Rome, Italy",-18.086,Mussolini Ultimo Atto,110.674,easy listening,0
SOSQYCZ12AF72A1A14,Teenage Superstars (Album),207.17669,37.15735675,-63.93335787,Not available,-6.186,Enter The Vaselines,189.825,twee pop,0
SOIKXDG12A8C13E7E1,Mentira,259.52608,37.15735675,-63.93335787,Not available,-16.765,La Mujer De Mi Hermano: Music Inspired by the Film,140.056,indietronica,0
SOIXMRD12AC468E1EB,Himalaya Dreams,226.66404,37.15735675,-63.93335787,Not available,-13.397,Primavera,84.72,bossa nova,0
SOHTGJW12A58A7D7D3,The Fundamental Alienation,317.36118,37.15735675,-63.93335787,"Oslo, Norway",-4.061,In Sorte Diaboli (Deluxe),112.277,black metal,2007
SOAKCVK12A67020429,Bully Bully (LP Version),244.87138,41.88,-87.77891,"Oak Park, IL",-10.815,On,120.521,power pop,1979
SOBPYWO12A8C133A1A,Holy Ground (Homecoming Hymns Version),318.45832,37.15735675,-63.93335787,Not available,-11.58,Homecoming Hymns,71.533,country gospel,0
SOBMCVB12A8C1385CB,Era um dia desses,105.42975,37.15735675,-63.93335787,Not available,-17.13,O Gigante Da Floresta,101.624,banda,0
SOAWMQC12AB0184136,Hard Pure,228.0224,38.2589,-92.43659,Missouri,-6.828,Underneath Rotting,118.796,happy hardcore,0
SOJWZVU12A8C137019,Pig Meat On The Line,156.42077,29.95244,-90.05202,"Algiers, LA",-20.174,Queen Of The Delta Blues_ Volume 2 (B),136.821,country blues,1997
SOPBJAX12A6310E86F,We Can Do It,237.45261,37.15735675,-63.93335787,"Birmingham, England",-13.486,Victims,158.57,roots reggae,1991
SOGOHFY12A8C136F9C,Waiting For You (I Forgive You Before I Go),271.22893,37.15735675,-63.93335787,"Teoc, MS",-10.913,D.C. Blues: The Library Of Congress Recordings_ Vol. 2,80.864,delta blues,0
SOHANRI12AB0186668,Back to '93,371.64363,51.50632,-0.12714,London,-8.559,Everybody's Talking_ Nobody's Listening!,93.33,dubstep,2009
SOOGLXF12AF729E2D7,Take The Wheel,211.17342,40.71455,-74.00712,"New York, NY",-8.328,If You Want it,102.009,trip hop,2009
SOLFTJF12AB0183000,Numba 1 (Tide Is High),224.28689,37.15735675,-63.93335787,Not available,-3.963,R&B In The Mix,130.136,dancehall,2008
SOTWAJH12A6D4FA397,Chains (LP Version),149.18485,37.15735675,-63.93335787,Not available,-7.848,The Dimension Dolls,120.183,cantonese pop,0
SOOFGYY12A8C13A8DF,Bastard,153.93914,34.05349,-118.24532,California - LA,-5.745,Cover Up,186.128,glam rock,0
SOPJETO12AB017BDAF,"Unda Da Influence"" (Snippets)",126.87628,37.15735675,-63.93335787,Not available,-6.962,Pimpin' N' Panderin,173.221,san francisco bay area,0
SOQWDSR12AB01850B6,Der weisse Mond von Maratonga,209.97179,37.15735675,-63.93335787,Not available,-7.094,Jodelzauber,93.265,folk,2007
SOKYCTE12AB0185FE3,Melancholia,206.18404,37.15735675,-63.93335787,New Brunswick NJ,-5.851,Summer of a Thousand Years,128.399,glam rock,0
SOGDLTS12A8C135A9B,Sickman,329.37751,37.15735675,-63.93335787,"Seattle, WA",-5.626,Jar of flies / Facelift / Dirt,150.077,grunge,1992
SOSFJWB12AB018906D,Smoke,167.6273,37.15735675,-63.93335787,Not available,-14.904,Zipless (Deluxe),123.094,chill-out,1994
SOUXWAB12A5891DAB9,The Silver Gate,409.96526,37.15735675,-63.93335787,Not available,-2.93,Eidolon,116.49,sympho black metal,2008
SOSCKDQ12A81C22BA4,If Music Be The Food Of Love,130.92526,42.7316,25.48312,BG,-13.391,Live,93.119,smooth jazz,0
SOGFHXF12A8C136B2A,Special,184.37179,36.06899,-79.7947,"GREENSBORO, North Carolina",-3.663,New Universe,130.12,ccm,2003
SOUZRAZ12A8C13835F,Out Of My Darkness,189.07383,35.83073,-85.97874,Tennessee,-8.885,Monuments,90.033,country gospel,2009
SOCLPMP12A81C2354B,Prayer For The Dying (Album Version),330.26567,37.15735675,-63.93335787,"Paddington, London, England",-7.294,Best 1991 - 2004,133.155,dance pop,0
SOOZPUG12A8C132EDD,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),220.05506,37.15735675,-63.93335787,Not available,-25.585,Respighi: Ancient Airs and Dances,0,requiem,0
SOFYSKU12A8C13A72B,Follow You Home (Album Version),260.33587,49.26044,-123.11403,"Hanna, Alberta, Canada",-3.693,All The Right Reasons,140.027,alternative metal,2005
SOCMBTX12AB0181E7E,Una Sopita De Tu Propio Chocolate,171.2322,29.95369,-90.07771,"New Orleans, LA",-11.101,Las Numero 1 De Angelica Maria,114.045,los angeles,1997
SOJGCBK12AB01884D3,Say What!?!,269.322,37.15735675,-63.93335787,California - LA,-9.041,Groovalicious,140.044,smooth jazz,2003
SORRHKT12AB0186469,Blott En Dag,180.37506,37.15735675,-63.93335787,Not available,-16.067,Navnet Jesus,60.509,lullaby,2001
SOQCUBJ12A8C13FEC6,The Sirius Deception (Album Version),154.38322,37.15735675,-63.93335787,Not available,-19.751,Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack,98.509,soundtrack,0
SOHFNIA12AC4689741,Catharsis Of A Heretic,128.83546,42.98689,-81.24621,"London, Ontario, Canada",-8.966,Heliocentric,139.972,sludge metal,2010
SOZUQAZ12A81C21E0D,Verdad Amarga,168.12363,37.15735675,-63.93335787,Not available,-14.058,12 Grandes exitos Vol. 1,94.994,screamo,0
SOJFIUP12AB0187346,Your Love,234.68363,37.15735675,-63.93335787,Not available,-14.213,Vibes,102.605,lovers rock,0
SOPRNQZ12A58A7B8E5,Spaz's House Destruction Party,184.05832,37.15735675,-63.93335787,"Pittsburgh, PA",-6.547,Underground Network,131.121,oi,2001
SOPMFLZ12A6D4F9D3A,Mai [Live],282.85342,37.15735675,-63.93335787,Not available,-7.341,Awake Live,125.958,pop rock,2008
SOCIFJJ12A8C13F98C,This Heart Of Mine,178.75546,36.06899,-79.7947,"Greensboro, NC",-21.858,Josh White Vol. 1 1929-1933,163.083,delta blues,0
SOUSGHY12A8C13581E,When He Was On The Cross (I Was On His Mind),310.20363,37.16793,-95.84502,United States,-12.634,Made New,115.919,southern gospel,0
SOMFZZQ12A8C13AB56,Lo Mismo Que Yo (Bonus Track),247.71873,37.15735675,-63.93335787,Not available,-8.64,Bacilos,80.996,vallenato,0
SOIVGLD12AB0183ACA,Wings,241.97179,37.15735675,-63.93335787,Not available,-9.295,Best Ones,171.329,ccm,1994
SORFXPG12AB0182E21,Pedagogy for the Oppressed (Album Version),114.02404,37.15735675,-63.93335787,Not available,-8.502,Spread The Germs,75.889,grindcore,0
SOZOGUO12A8C13BD9E,Rakkautta KAPAPpenhaminassa - FAPrA$?lskad i KAPpenhamn -,165.53751,37.15735675,-63.93335787,Not available,-11.126,20 Suosikkia / Tulisuudelma,101.272,humppa,0
SOWDPOU12AB018495D,How It Feels,231.94077,37.15735675,-63.93335787,Not available,-14.1,Tribesman Album,140.019,ragga jungle,0
SOLOEUX12A58A7C81F,Keep It Alive,291.83955,37.15735675,-63.93335787,"Hollywood, CA",-14.199,Rit/2,82.733,instrumental pop,1982
SOHPDWN12AAA15E9AF,Pariah,74.68363,37.15735675,-63.93335787,Not available,-3.599,One,104.805,hardcore punk,0
SOHQPWP12A58A7986C,Bye Bye Betty Blue,194.45506,37.15735675,-63.93335787,"New York, NY",-4.533,In The City Of Sleep,84.461,dance-punk,2006
SOHCTUT12A6D4FCD56,Getaway,187.24526,37.15735675,-63.93335787,Not available,-5.73,Adventures In Emceein,109.072,hip hop,2008
SOVWFNE12A8C13FF36,Come On In,162.87302,36.068,-90.9564,"Walnut Ridge, AR",-16.055,Washboard Sam Vol. 1 (1935-1936),174.609,delta blues,0
SOPPBPK12A8C14683C,Secret Smile,280.00608,44.97903,-93.26493,"Minneapolis, MN",-9.429,20th Century Masters: The Millennium Collection: Best Of Semisonic,99.059,post-grunge,1998
SOZKQVH12AB01802D8,Si Es Que Te Vas,262.24281,37.15735675,-63.93335787, ,-8.285,Coleccion de Oro,130.513,vallenato,2000
SOVWHFZ12A8C14489D,Greater,419.68281,42.33168,-83.04792,"Detroit, MI",-5.251,The Experience,93.924,gospel,0
SOUXWCM12A8AE47834,Hack 1/Charlie X,211.9571,37.15735675,-63.93335787,"Minneapolis, MN",-11.331,Hack,120.583,freestyle,1990
SOISGJD12A8C144775,La Piel de Tu Alma,244.27057,18.46617,-66.10665,"San Juan, Puerto Rico",-16.375,"En ""Algo Nuevo",162.984,mambo,0
SOCGNBW12A8C14117F,Disciplinarian,46.86322,37.15735675,-63.93335787,Not available,-17.532,As It Should Be,111.006,stand-up comedy,0
SOMWNSA12A8C1343F1,Fly to zion,255.00689,37.15735675,-63.93335787,Not available,-10.791,Smiling,170.702,hip hop,0
SONBZKG12AB0187337,Estas hecha para mi (Directo 09),214.09914,37.15735675,-63.93335787,Not available,-4.678,Directo en tus manos,113.966,cumbia,0
SOUEUCC12AB018C4B3,Boxing Day,233.66485,37.15735675,-63.93335787,Not available,-11.104,Little Man,160.052,neo-progressive,2006
SODDLAZ12AB018350A,Bahama Lullaby,161.74975,30.33138,-81.6558,"Jacksonville, FL",-9.23,Bahamian Songs,110.603,country blues,0
SOEULPB12A8C136DDF,Musica Sacra Nova: Morgen I Frydenlund,250.72281,55.67631,12.56935,"Copenhagen, Denmark",-22.088,Hymn To Sophia (Hymne Til Sofia),158.982,free jazz,0
SOKIHWH12A8C13AA35,Le Temps Des Cerises,109.16526,50.84838,4.34968,"Brussels, Belgium",-19.736,Chez Toots,63.334,latin jazz,1998
SONSFHN12A8C13463E,Stumblin' Man (Album),215.43138,47.60356,-122.32944,"Seattle, WA",-12.067,8-Way Santa,157.532,grunge,1991
SONLCJU12A58A7B69C,This Will Be Laughing Week,116.4273,39.17881,-96.56183,"Manhattan, Kansas",-9.873,This Will Be Laughing Week,130.815,power pop,0
SOXRRIP12AC4686877,Mazurcas das RAas Baixas,294.05995,37.15735675,-63.93335787,Not available,-14.467,Os soA+-os que volven,150.782,gaita,2010
SOGNDHO12AB017D71F,ValA(c)rie,401.97179,37.15735675,-63.93335787,Not available,-7.121,Live Au Divan Orange,132.188,musette,0
SOQOXXW12AF729F20B,On My Own,235.10159,37.15735675,-63.93335787,"Los Angeles, CA",-6.618,Bridging The Gap,94.993,hip hop,2000
SOQAQJG12A67020725,Elektro Kardiogramm (Live),283.24526,37.15735675,-63.93335787,"Di?1/2orf, Germany",-9.805,Minimum - Maximum,126.007,electronic,0
SONNXDI12AB0186816,Ego is the drug/3am,1054.37995,37.15735675,-63.93335787,Not available,-11.906,Morning to 3am,246.5,chill-out,0
SOVHFTL12AB018797C,Apotoma,31.42485,37.15735675,-63.93335787,Not available,-12.483,Live!,123.709,pop folk,0
SOWRNMP12A8C13E4FD,What's True,207.20281,37.15735675,-63.93335787,Not available,-14.799,Conscious Party,154.603,reggae,0
SOEWSSK12AB018083E,Tonight_ Te AmarA(c),211.74812,37.15735675,-63.93335787,Not available,-5.184,Subir Al Cielo,216.196,teen pop,0
SOKRHFH12A8C142167,Have It Your Way,279.74485,37.15735675,-63.93335787,Not available,-9.027,Music in My Soul,172.35,neo soul,2008
SOIKALD12A81C231CB,Foam Born (A) The Backtrack (Album Version),133.82485,35.2225,-80.83754,"Charlotte, NC",-8.06,Colors,120.663,alternative metal,2007
SONYHUC12A8C13B90E,Vem Pr'a Roda,267.67628,37.15735675,-63.93335787,Not available,-10.96,Viva Brazil,176.349,latin jazz,2000
SOCZSYW12AAF3B490E,Pitch In OnA Party,247.562,37.15735675,-63.93335787,Compton CA,-6.57,Born And Raised In Compton: The Greatest Hits,106.435,gangster rap,2000
SOOUKOB12A8C13C30B,AcordeA3n,192.20853,37.15735675,-63.93335787,Not available,-7.012,Serie 3x4 (Karina_ Massiel_ Jeanette),141.681,europop,0
SOXFNMQ12A81C203E0,El Amor (Version Nortena),239.67302,29.07904,-110.94695,"Hermosillo Sonora, Mexico",-7.345,El Amor,151.869,brutal death metal,0
SODDIXC12AB0180D2F,Just In Case,166.42567,37.15735675,-63.93335787,Not available,-8.107,Turn Me Well,117.368,grime,2008
SOAMXYQ12AB017C25E,Love Dump (Clean Album Version),259.63057,32.61436,-86.68073,Alabama,-7.295,Wisconsin Death Trip,130.098,industrial metal,1999
SONNVKK12A8C13CFBC,Kleine Killer,229.40689,37.15735675,-63.93335787,Not available,-9.793,Versunkener Schatz,130.823,europop,0
SOLKFAE12AC468D495,It Was Only A Heart,156.29016,38.68193,-84.59431,"Dry Ridge, KY",-9.322,Let Me Get Close To You (With Bonus Tracks),108.417,country rock,0
SOSCTQW12AB0184E46,Too Cool for Love,277.10649,37.15735675,-63.93335787,Not available,-7.077,More Like Me,116.992,roots rock,2009
SOMMQQU12AB0180EBF,Sensazioni a_b & c,749.81832,54.31392,-2.23218,Great Britain / UK,-16.889,Aria Di Citta',117.985,cool jazz,0
SOSXZIN12AB0183785,Dancing With the Goddess (ttt rmx),264.25424,37.15735675,-63.93335787,Not available,-9.109,97 | 07,90.055,downtempo,2007
SOWPLTX12A5891F918,At Night,437.9424,37.27188,-119.27023,California,-6.042,At Night (The Unreleased Mixes),123.994,deep house,2001
SONUEAD12A6D4F908B,Raag Trance,338.02404,37.15735675,-63.93335787,Not available,-9.992,Diamond Sutra,77.352,disco,0
SOBQQCL12AB0180A33,No Eye Has Seen,199.28771,37.15735675,-63.93335787,Not available,-3.353,Technicolor,141.749,ccm,0
SOCNOQB12AB0183A1E,Summerfish,395.28444,37.15735675,-63.93335787,Not available,-5.299,Summerfish,127.981,chill-out,2006
SORXZTM12A8C133942,Lord You're Worthy (Album),308.53179,37.15735675,-63.93335787,Not available,-6.359,It's Not Over,81.828,southern gospel,0
SOMDMNB12A6D4F49A2,Laying Down My Will (The Plan Album Version),277.81179,37.15735675,-63.93335787,Wisconsin,-4.092,The Plan,136.271,hip house,0
SOCUCXE12A6D4F2C3F,Across Decker's Field,204.14649,43.7427,-84.62167,Michigan,-8.755,Where the River Meets the Bay,121.945,roots rock,0
